"Reading","Working_memory","Visual_processing_speed","Mathematical_fluency","Long_term_memory","Reasoning","Escola","curs"
-0.362378054323779,-0.125899245001715,-1.34212518625331,-1.73398322551951,-0.501567320908754,-0.119228859957484,"Betània-Patmos",1
-0.362378054323779,0.308051344153132,0.299976855044163,-2.33756325681895,0.340858411883727,-0.410451026104458,"Betània-Patmos",1
-0.700693547719134,1.60990311161767,-0.0519021538052948,-0.332119927017594,1.60449701107245,0.178611991783739,"Betània-Patmos",1
1.05854701793671,-0.559849834156561,1.23832087864272,-0.234768309066072,-0.501567320908754,0.838274322677263,"Betània-Patmos",1
0.449579129825074,-0.559849834156561,0.65185586389362,0.0572865447884944,-0.501567320908754,0.469834157930713,"Betània-Patmos",1
-0.0578941102679589,-0.993800423311408,0.299976855044163,0.175147116222057,-0.922780187304995,-0.192034401494228,"Betània-Patmos",1
0.584905327183216,1.17595252246283,0.0653908491445243,-0.351590250607899,1.60449701107245,-0.778891190851008,"Betània-Patmos",1
1.93816730076464,1.17595252246283,1.00373487274308,0.836099488400672,0.972677711478088,1.57294842363895,"Betània-Patmos",1
1.05854701793671,-2.94657807450822,-0.286488159704933,-0.13741669111455,-0.922780187304995,-0.192034401494228,"Betània-Patmos",1
0.720231524541358,0.742001933307978,1.56674128690221,0.349341398643061,0.762071278279968,1.20671448742381,"Betània-Patmos",1
0.55107377784368,-0.559849834156561,0.769148866843439,0.641396252497628,-0.712173754106875,0.617651469535616,"Betània-Patmos",1
-0.531535801021456,-0.125899245001715,0.769148866843439,-0.0400650731630278,-1.34399305370124,0.101393993184163,"Betània-Patmos",1
2.07349349812278,1.17595252246283,1.47290688454235,1.12815434225524,0.762071278279968,1.2045082588924,"Betània-Patmos",1
-0.0917256596074945,-0.559849834156561,0.328669719887497,0.154638162740017,-0.501567320908754,0.249211304789066,"Betània-Patmos",1
0.8555577218995,-2.94657807450822,-0.427239763244716,0.0572865447884944,-2.81823808608808,1.13170271735565,"Betània-Patmos",1
-0.159388758286565,0.0910760495757086,0.65185586389362,0.251989780691539,-0.501567320908754,0.913286092745423,"Betània-Patmos",1
0.314252932466932,1.17595252246283,-0.0519021538052948,-0.721526398823683,1.18328414467621,0.322016846325809,"Betània-Patmos",1
-1.20816678781217,-0.125899245001715,-0.169195156755114,-0.916229634726728,0.972677711478088,0.324223074857226,"Betània-Patmos",1
0.720231524541358,0.525026638730555,-0.0519021538052948,-0.332119927017594,0.551464845081847,-0.0442170898893242,"Betània-Patmos",1
1.63368335670882,-0.342874539579138,-1.85821439923251,-0.624174780872161,-1.34399305370124,-1.87979922802783,"Betània-Patmos",1
1.53218870869021,-0.125899245001715,-0.0519021538052948,1.03080272430372,0.130251978685607,0.469834157930713,"Betània-Patmos",1
1.12621011661578,-0.125899245001715,-0.403781162654752,0.894510459171586,-0.290960887710634,0.911079864214006,"Betània-Patmos",1
1.93816730076464,0.308051344153132,-2.04484724216632,0.251989780691539,0.130251978685607,0.103600221715579,"Betània-Patmos",1
1.22770476463439,-0.993800423311408,-0.403781162654752,0.349341398643061,-1.9758123532956,0.322016846325809,"Betània-Patmos",1
1.53218870869021,0.308051344153132,-1.57671119215294,0.524574310955801,0.762071278279968,-0.410451026104458,"Betània-Patmos",1
0.212758284448325,-0.776825128733985,0.182683852094343,-0.234768309066072,0.340858411883727,-0.699466963720015,"Betània-Patmos",1
0.720231524541358,-0.125899245001715,-0.45069836383468,-0.624174780872161,-0.290960887710634,-0.620672808170655,"Betània-Patmos",1
0.720231524541358,-0.559849834156561,-0.872953174454029,-0.526823162920639,0.130251978685607,-1.14071267000331,"Betània-Patmos",1
1.66751490604835,0.958977227885402,-0.286488159704933,1.12815434225524,1.18328414467621,0.763262552609103,"Betània-Patmos",1
1.49835715935067,1.60990311161767,-0.0519021538052948,-0.234768309066072,1.18328414467621,1.2045082588924,"Betània-Patmos",1
1.22770476463439,0.742001933307978,-0.75566017150421,-0.0400650731630278,0.762071278279968,-0.483256567641201,"Betània-Patmos",1
1.49835715935067,0.958977227885402,0.299976855044163,0.544044634546105,1.60449701107245,0.176405763252323,"Betània-Patmos",1
0.990883919257642,0.742001933307978,-0.286488159704933,0.349341398643061,0.762071278279968,0.763262552609103,"Betània-Patmos",1
0.415747580485538,0.0910760495757086,1.07411067451297,-0.0595353967533322,0.551464845081847,-0.117022631426068,"Betània-Patmos",1
0.381916031146003,0.525026638730555,0.511104260353837,0.251989780691539,0.551464845081847,0.178611991783739,"Betània-Patmos",1
0.8555577218995,0.525026638730555,0.276518254454199,-0.429471544969117,0.762071278279968,1.42513111203404,"Betània-Patmos",1
0.314252932466932,-0.125899245001715,-1.6705455945128,-0.448941868559421,-0.290960887710634,0.322016846325809,"Betània-Patmos",1
0.449579129825074,0.958977227885402,-0.0519021538052948,0.0572865447884944,0.972677711478088,0.69045701107236,"Betània-Patmos",1
1.73517800472742,-0.125899245001715,0.0653908491445243,1.42020919610981,-0.501567320908754,0.397028616393969,"Betània-Patmos",1
-0.362378054323779,-0.125899245001715,0.628397263303656,-0.740996722413988,-0.501567320908754,-0.553855880646528,"Betània-Patmos",1
1.80284110340649,-0.993800423311408,-0.0519021538052948,0.0572865447884944,-0.0803544545125136,0.469834157930713,"Betània-Patmos",1
0.821726172559964,0.742001933307978,-0.192653757345078,0.0572865447884944,0.762071278279968,1.2045082588924,"Betània-Patmos",1
0.720231524541358,0.308051344153132,1.23832087864272,0.154638162740017,-0.501567320908754,0.763262552609103,"Betània-Patmos",1
1.22770476463439,0.525026638730555,0.745690266253475,0.251989780691539,0.762071278279968,1.79357127678059,"Betània-Patmos",1
0.990883919257642,1.17595252246283,0.769148866843439,-0.234768309066072,1.18328414467621,1.13170271735565,"Betània-Patmos",1
0.246589833787861,-0.342874539579138,0.0419322485545605,-0.916229634726728,0.762071278279968,-0.192034401494228,"Betània-Patmos",1
-0.971345942435418,0.0910760495757086,1.33215528100257,-0.0790057203436366,0.130251978685607,0.0307946801788356,"Betània-Patmos",1
0.145095185769254,0.742001933307978,0.0653908491445243,0.0183458976078856,0.972677711478088,-0.0442170898893242,"Betània-Patmos",1
1.19387321529486,0.742001933307978,1.00373487274308,-0.0400650731630278,-0.0803544545125136,-0.114816402894651,"Betània-Patmos",1
1.26153631397393,-0.559849834156561,0.299976855044163,-0.234768309066072,0.130251978685607,-0.0420108613579078,"Betània-Patmos",1
1.09237856727625,0.958977227885402,0.299976855044163,-0.13741669111455,1.39389057787433,1.42513111203404,"Betània-Patmos",1
-0.12555720894703,-0.342874539579138,-0.286488159704933,-0.760467046004292,-1.55459948689936,-0.851696732387752,"Betània-Patmos",1
0.314252932466932,-1.42775101246625,-0.544532766194535,-0.624174780872161,0.889292005479948,-2.02982276816415,"Betània-Patmos",1
0.449579129825074,-0.559849834156561,-0.75566017150421,0.251989780691539,-0.0803544545125136,-0.483256567641201,"Betània-Patmos",1
-0.12555720894703,-1.42775101246625,-0.403781162654752,-0.916229634726728,-0.922780187304995,0.69045701107236,"Betània-Patmos",1
-1.58031383054706,-1.35083291233269,-0.0519021538052948,-0.332119927017594,-1.55459948689936,-1.43634729321312,"Betània-Patmos",1
-1.81713467592381,-1.42775101246625,-0.356863961474825,-0.332119927017594,-1.9758123532956,-0.117022631426068,"Betània-Patmos",1
1.59985180736928,-1.8617016016211,0.511104260353837,0.349341398643061,-1.76520592009748,-0.262633714499555,"Betània-Patmos",1
1.05854701793671,1.17595252246283,1.00373487274308,-0.0400650731630278,1.18328414467621,0.542639699467456,"Betània-Patmos",1
-1.03900904111449,1.17595252246283,-0.0519021538052948,-0.332119927017594,1.18328414467621,0.251417533320482,"Betània-Patmos",1
0.280421383127396,-0.559849834156561,-1.45941818920312,-1.32510643012312,-0.712173754106875,0.0285884516474192,"Betània-Patmos",1
1.93816730076464,0.308051344153132,1.56674128690221,1.16709498943585,-0.290960887710634,-0.037598404295075,"Betània-Patmos",1
1.09237856727625,1.17595252246283,1.23832087864272,0.349341398643061,0.972677711478088,0.324223074857226,"Betània-Patmos",1
0.314252932466932,0.0910760495757086,-0.0519021538052948,-0.332119927017594,0.551464845081847,-0.412657254635874,"Betània-Patmos",1
1.26153631397393,1.17595252246283,1.1210278756929,0.641396252497628,0.972677711478088,-0.701673192251432,"Betània-Patmos",1
-0.565367350360992,-0.559849834156561,1.70749289044199,0.544044634546105,-1.13338662050312,0.913286092745423,"Betània-Patmos",1
-0.869851294416811,-0.125899245001715,0.65185586389362,0.446693016594583,-0.0803544545125136,-1.06790712846657,"Betània-Patmos",1
1.59985180736928,1.17595252246283,1.47290688454235,1.10868401866493,0.762071278279968,1.79577750531201,"Betània-Patmos",1
-0.12555720894703,0.742001933307978,1.23832087864272,0.972391753532803,0.340858411883727,0.617651469535616,"Carmelites",1
0.990883919257642,0.742001933307978,0.417269857993982,-0.0400650731630278,0.762071278279968,0.763262552609103,"Carmelites",1
-0.903682843756347,0.525026638730555,0.370352656814054,-0.429471544969117,0.340858411883727,0.322016846325809,"Carmelites",1
-1.2419983371517,0.308051344153132,1.1210278756929,-1.61716128397769,-0.0803544545125136,-0.851696732387752,"Carmelites",1
-2.02012397196102,-2.07867689619852,-1.9285902010024,-0.916229634726728,-1.9758123532956,-1.30885868322945,"Carmelites",1
-1.58031383054706,0.308051344153132,-0.544532766194535,-1.13040319422008,0.340858411883727,-0.119228859957484,"Carmelites",1
-0.937514393095882,-1.42775101246625,-1.10753918035367,-1.40298772448434,-1.34399305370124,-0.869003412663571,"Carmelites",1
0.246589833787861,-0.993800423311408,-0.591449967374463,-0.721526398823683,-2.81823808608808,-1.28852998160821,"Carmelites",1
-1.17433523847263,-0.993800423311408,-0.872953174454029,-1.20828448858129,-0.501567320908754,-0.339851713099131,"Carmelites",1
2.03966194878324,0.958977227885402,1.94207889634163,1.28391693097767,1.60449701107245,2.16201144152714,"Carmelites",1
1.53218870869021,0.958977227885402,0.534562860943801,-1.01358125267825,1.60449701107245,0.322016846325809,"Carmelites",1
0.00976898841111208,0.742001933307978,-0.309946760294897,-0.760467046004292,0.130251978685607,0.397028616393969,"Carmelites",1
0.990883919257642,1.60990311161767,1.23832087864272,1.12815434225524,1.60449701107245,0.472040386462129,"Carmelites",1
-1.7156400279052,-0.125899245001715,-2.00229053036725,-1.14987351781038,-0.922780187304995,0.18447177702723,"Carmelites",1
-1.41115608384938,-0.342874539579138,-1.27174938448341,-1.36404707730373,-0.712173754106875,-1.36354175167637,"Carmelites",1
-0.362378054323779,-1.21077571788883,-0.872953174454029,-0.624174780872161,-0.922780187304995,0.322016846325809,"Carmelites",1
1.66751490604835,-0.559849834156561,1.1210278756929,0.154638162740017,-0.290960887710634,0.251417533320482,"Carmelites",1
-0.260883406305172,-0.125899245001715,0.276518254454199,0.154638162740017,-0.0803544545125136,0.397028616393969,"Carmelites",1
-0.666861998379598,-2.94657807450822,-0.63836716855439,0.21304913351093,-0.922780187304995,0.69045701107236,"Carmelites",1
-0.80218819573774,-0.125899245001715,0.769148866843439,0.154638162740017,-0.922780187304995,0.542639699467456,"Carmelites",1
1.22770476463439,0.525026638730555,0.886441869793258,-0.156887014704854,0.130251978685607,0.617651469535616,"Carmelites",1
0.686399975201822,1.60990311161767,-0.872953174454029,-0.234768309066072,0.762071278279968,-0.483256567641201,"Carmelites",1
-0.260883406305172,0.0910760495757086,0.862983269203294,-0.273708956246681,0.762071278279968,0.469834157930713,"Carmelites",1
-0.362378054323779,0.308051344153132,-0.192653757345078,-0.565763810101248,0.551464845081847,-0.114816402894651,"Carmelites",1
2.58096673821581,0.958977227885402,1.70749289044199,0.407752369413974,0.551464845081847,2.52824537774228,"Carmelites",1
-0.0240625609284234,-0.559849834156561,1.35561388159253,-0.332119927017594,0.340858411883727,0.105806450246996,"Carmelites",1
0.415747580485538,1.60990311161767,-1.22483218330349,0.0572865447884944,1.60449701107245,0.249211304789066,"Carmelites",1
-1.07284059045402,0.308051344153132,-1.78783859746262,-0.0400650731630278,0.340858411883727,-2.39385047584786,"Carmelites",1
-1.10667213979356,-0.125899245001715,0.628397263303656,-0.916229634726728,-0.0803544545125136,-0.119228859957484,"Carmelites",1
-1.47881918252845,-2.51262748535337,-0.567991366784499,-1.14987351781038,-2.90610825823117,-1.36354175167637,"Carmelites",1
-1.41115608384938,-1.42775101246625,-0.0519021538052948,-1.20828448858129,-0.501567320908754,-1.36795420873921,"Carmelites",1
0.517242228504145,-1.64472630704368,-1.57671119215294,-0.916229634726728,-1.55459948689936,-1.29514866720246,"Carmelites",1
-0.80218819573774,0.308051344153132,-2.06934180454218,-0.916229634726728,-0.0803544545125136,-0.560474566240778,"Carmelites",1
-1.03900904111449,0.0910760495757086,-1.22483218330349,-0.526823162920639,0.130251978685607,-0.633280107777521,"Carmelites",1
-0.768356646398205,-0.342874539579138,-0.990246177403848,-0.818878016775206,-0.501567320908754,-1.07452581406081,"Carmelites",1
-1.1405036891331,-1.21077571788883,-0.544532766194535,-0.721526398823683,-0.922780187304995,-1.95260476956457,"Carmelites",1
1.12621011661578,-0.776825128733985,0.0653908491445243,0.251989780691539,-1.13338662050312,0.849087288179349,"Carmelites",1
0.720231524541358,0.525026638730555,-0.872953174454029,0.544044634546105,0.130251978685607,0.322016846325809,"Carmelites",1
-0.80218819573774,1.17595252246283,-0.919870375633956,-0.332119927017594,0.762071278279968,-2.17322762270622,"Carmelites",1
-0.396209603663314,0.308051344153132,-0.75566017150421,-0.332119927017594,0.340858411883727,-0.0442170898893242,"Carmelites",1
-0.227051856965637,1.60990311161767,2.1532063016513,1.03080272430372,1.39389057787433,-0.703879420782848,"Carmelites",1
-1.88479777460288,-2.51262748535337,-2.04588320395222,-0.83834834036551,-1.55459948689936,-1.4341410646817,"Carmelites",1
-0.227051856965637,-0.125899245001715,-0.990246177403848,-0.916229634726728,-1.55459948689936,-0.119228859957484,"Carmelites",1
0.55107377784368,-1.42775101246625,-1.69400419510276,0.446693016594583,-1.55459948689936,0.617651469535616,"Carmelites",1
-1.68180847856566,0.742001933307978,-2.06934180454218,-0.0400650731630278,1.39389057787433,-0.706085649314265,"Carmelites",1
-1.20816678781217,0.742001933307978,-1.22483218330349,-1.98709743219347,-0.0803544545125136,-0.781097419382424,"Carmelites",1
-2.02012397196102,-0.776825128733985,-1.9285902010024,-1.01358125267825,-0.712173754106875,-0.633280107777521,"Carmelites",1
-0.362378054323779,0.0910760495757086,-0.0519021538052948,-0.818878016775206,-0.922780187304995,0.322016846325809,"Carmelites",1
0.754063073880893,-1.8617016016211,-1.6705455945128,-0.643645104462465,-3.0288445192862,-0.519230518000238,"Carmelites",1
1.22770476463439,0.308051344153132,1.09756927510293,1.32285757815828,0.130251978685607,-0.999514043992655,"Carmelites",1
1.19387321529486,0.0910760495757086,0.769148866843439,1.61491243201285,-0.290960887710634,1.05889717581891,"Carmelites",1
-0.734525097058669,-0.125899245001715,-1.34212518625331,-0.526823162920639,-0.501567320908754,0.322016846325809,"Carmelites",1
-0.294714955644708,-0.342874539579138,-1.03716337858378,0.485633663775192,1.18328414467621,-0.037598404295075,"Carmelites",1
-1.30966143583077,-0.559849834156561,-0.779118772094173,-1.01358125267825,0.130251978685607,-1.73198191642292,"Carmelites",1
-0.260883406305172,0.308051344153132,1.23832087864272,-0.526823162920639,-0.0803544545125136,0.617651469535616,"Carmelites",1
0.55107377784368,-0.125899245001715,1.33215528100257,-0.429471544969117,0.551464845081847,0.322016846325809,"Carmelites",1
-0.666861998379598,-0.125899245001715,-0.63836716855439,-0.13741669111455,0.340858411883727,-0.485462796172618,"Carmelites",1
-0.836019745077276,0.0910760495757086,-1.34212518625331,0.251989780691539,-1.34399305370124,-1.0723195855294,"Carmelites",1
-0.971345942435418,0.958977227885402,1.1210278756929,-1.28616578294251,-0.922780187304995,-0.119228859957484,"Carmelites",1
0.280421383127396,1.17595252246283,1.1210278756929,-0.935699958317032,1.39389057787433,0.249211304789066,"Carmelites",1
0.449579129825074,-0.559849834156561,0.182683852094343,0.544044634546105,-0.501567320908754,-0.189828172962811,"Carmelites",1
0.449579129825074,0.742001933307978,0.886441869793258,0.251989780691539,0.762071278279968,1.13170271735565,"Carmelites",1
0.314252932466932,0.525026638730555,0.182683852094343,0.349341398643061,0.130251978685607,-0.628867650714688,"Carmelites",1
-0.80218819573774,-0.559849834156561,-1.10753918035367,-0.916229634726728,-0.501567320908754,-0.264839943030971,"Carmelites",1
1.00384471528078,0.375666156983882,0.319997159920754,0.00819639674321644,1.18328414467621,1.42513111203404,"Carmelites",1
0.923220820578571,-0.559849834156561,-0.169195156755114,-0.721526398823683,-1.34399305370124,0.62103432048275,"Carmelites",1
0.280421383127396,-1.64472630704368,-0.75566017150421,-0.332119927017594,-2.18641878649372,-0.119228859957484,"Carmelites",1
0.720231524541358,0.742001933307978,-0.216112357935041,0.73874787044915,0.340858411883727,0.249211304789066,"Carmelites",1
-0.565367350360992,-0.776825128733985,0.0184736479645968,-0.83834834036551,-1.34399305370124,0.249211304789066,"Carmelites",1
0.957052369918106,-0.342874539579138,0.886441869793258,-0.13741669111455,-0.0803544545125136,0.322016846325809,"Carmelites",1
0.584905327183216,-0.776825128733985,-0.0519021538052948,-0.293179279836986,-0.501567320908754,-1.22234312566572,"Carmelites",1
-0.768356646398205,-1.42775101246625,-0.0519021538052948,-0.546293486510943,-0.922780187304995,0.98388540575075,"Carmelites",1
-0.227051856965637,0.742001933307978,-0.779118772094173,0.836099488400672,-0.0803544545125136,-0.412657254635874,"Carmelites",1
1.329199412653,1.17595252246283,1.1210278756929,-0.0400650731630278,1.19087490053653,1.3523255704973,"Carmelites",1
-0.734525097058669,-1.64472630704368,-0.192653757345078,-0.332119927017594,-1.55459948689936,-0.820260435359747,"Carmelites",1
-1.20816678781217,0.525026638730555,-1.48287678979309,-0.293179279836986,-0.0803544545125136,-2.17322762270622,"Carmelites",1
-1.41115608384938,-0.125899245001715,-1.10753918035367,-1.30563610653282,-0.712173754106875,-1.58857706188085,"Carmelites",1
1.05854701793671,0.525026638730555,1.23832087864272,2.58842861152807,0.551464845081847,-0.262633714499555,"Montserrat",1
0.889389271239035,0.742001933307978,2.03591329870149,-0.0400650731630278,0.762071278279968,-0.0442170898893242,"Montserrat",1
0.145095185769254,0.958977227885402,0.182683852094343,0.836099488400672,0.762071278279968,0.69045701107236,"Montserrat",1
0.889389271239035,0.958977227885402,0.628397263303656,0.641396252497628,0.340858411883727,0.176405763252323,"Montserrat",1
-0.937514393095882,1.17595252246283,-0.286488159704933,0.0572865447884944,1.60449701107245,0.322016846325809,"Montserrat",1
0.17892673510879,-0.125899245001715,-0.0519021538052948,1.03080272430372,-0.290960887710634,0.763262552609103,"Montserrat",1
1.36303096199253,1.39292781704025,2.12974770106134,4.14605449875243,0.762071278279968,1.13170271735565,"Montserrat",1
0.00976898841111208,1.60990311161767,0.0653908491445243,3.75664802694634,1.39389057787433,0.766484712916104,"Montserrat",1
0.145095185769254,0.525026638730555,-0.286488159704933,0.641396252497628,1.18328414467621,-0.0442170898893242,"Montserrat",1
1.12621011661578,1.60990311161767,1.1210278756929,1.90696728586742,1.60449701107245,0.763262552609103,"Montserrat",1
1.56602025802975,0.742001933307978,2.29395790519109,2.58842861152807,0.762071278279968,0.767675009671936,"Montserrat",1
0.55107377784368,1.60990311161767,-0.0519021538052948,0.544044634546105,1.60449701107245,0.542639699467456,"Montserrat",1
-0.937514393095882,0.525026638730555,-0.63836716855439,0.154638162740017,0.340858411883727,-0.926708502455911,"Montserrat",1
-1.95246087328195,-0.559849834156561,-0.990246177403848,0.0572865447884944,-0.290960887710634,-0.999514043992655,"Montserrat",1
-0.12555720894703,-0.125899245001715,0.212085336519939,2.23796278690259,0.340858411883727,1.08381663929838,"Montserrat",1
-0.599198899700527,0.0910760495757086,0.370352656814054,0.03781622119819,-0.290960887710634,-0.310874295127945,"Montserrat",1
0.686399975201822,1.60990311161767,-1.45941818920312,1.71226404996437,1.60449701107245,0.397028616393969,"Montserrat",1
0.280421383127396,0.742001933307978,-0.0519021538052948,0.641396252497628,-0.922780187304995,-1.21793066860289,"Montserrat",1
0.00976898841111208,-1.42775101246625,-0.990246177403848,1.03080272430372,-1.34399305370124,0.469834157930713,"Montserrat",1
0.17892673510879,0.0910760495757086,1.1210278756929,-0.526823162920639,0.130251978685607,-1.65697014635476,"Montserrat",1
0.280421383127396,0.742001933307978,1.1210278756929,0.777688517629759,0.762071278279968,0.911079864214006,"Montserrat",1
-1.47881918252845,1.60990311161767,0.276518254454199,-0.916229634726728,1.60449701107245,-1.22234312566572,"Montserrat",1
0.686399975201822,1.60990311161767,-1.22721546421798,0.446693016594583,1.60449701107245,0.324223074857226,"Montserrat",1
0.280421383127396,1.17595252246283,-0.63836716855439,-0.546293486510943,1.18328414467621,0.0285884516474192,"Montserrat",1
0.280421383127396,0.742001933307978,1.56674128690221,1.59544210842254,1.39389057787433,1.86637681831734,"Montserrat",1
1.9043357514251,0.742001933307978,0.769148866843439,0.329871075052757,0.762071278279968,1.2045082588924,"Montserrat",1
1.22770476463439,0.0910760495757086,-0.544532766194535,-0.546293486510943,-0.922780187304995,0.103600221715579,"Montserrat",1
-0.0917256596074945,0.742001933307978,-1.10753918035367,0.0572865447884944,0.340858411883727,-0.0631245826070425,"Montserrat",1
-1.00517749177495,1.17595252246283,0.769148866843439,0.446693016594583,0.551464845081847,0.763262552609103,"Montserrat",1
-0.768356646398205,-0.342874539579138,0.0653908491445243,1.22550596020676,-0.290960887710634,0.690508997945763,"Montserrat",1
0.55107377784368,1.17595252246283,0.182683852094343,4.73016420646156,1.60449701107245,0.324223074857226,"Montserrat",1
0.381916031146003,0.308051344153132,-1.57671119215294,1.80961566791589,0.762071278279968,0.69045701107236,"Montserrat",1
1.26153631397393,1.17595252246283,-0.872953174454029,1.32285757815828,0.762071278279968,0.101393993184163,"Montserrat",1
1.12621011661578,-0.993800423311408,0.417269857993982,1.32285757815828,-0.501567320908754,0.98388540575075,"Montserrat",1
1.46452561001114,0.0910760495757086,1.82478589339181,2.58842861152807,0.972677711478088,2.30762252460063,"Montserrat",1
-0.227051856965637,1.60990311161767,1.1210278756929,1.03080272430372,1.60449701107245,0.911079864214006,"Montserrat",1
1.39686251133207,-0.559849834156561,0.534562860943801,2.58842861152807,-0.290960887710634,0.763262552609103,"Montserrat",1
-0.0240625609284234,0.308051344153132,-0.0519021538052948,0.349341398643061,0.551464845081847,0.176405763252323,"Montserrat",1
-0.362378054323779,0.308051344153132,-1.60016979274291,0.0572865447884944,0.972677711478088,0.344862618280896,"Montserrat",1
0.415747580485538,0.308051344153132,-0.521074165604571,3.05571637769538,1.18328414467621,-0.119228859957484,"Montserrat",1
-0.396209603663314,1.60990311161767,0.581480062123728,0.349341398643061,1.60449701107245,-1.58857706188085,"Montserrat",1
-0.903682843756347,0.742001933307978,1.47290688454235,1.12815434225524,0.972677711478088,0.469834157930713,"Montserrat",1
-0.396209603663314,0.0910760495757086,-0.192653757345078,-0.818878016775206,-0.501567320908754,-0.412657254635874,"Montserrat",1
0.55107377784368,0.0910760495757086,1.00373487274308,2.39372537562503,0.130251978685607,1.2045082588924,"Montserrat",1
0.0436005377506476,0.742001933307978,1.00373487274308,0.73874787044915,0.762071278279968,0.911079864214006,"Montserrat",1
0.17892673510879,0.742001933307978,-0.872953174454029,2.58842861152807,0.551464845081847,0.69045701107236,"Montserrat",1
-1.03900904111449,0.742001933307978,-0.75566017150421,1.03080272430372,0.551464845081847,-2.39385047584786,"Montserrat",1
1.36303096199253,0.958977227885402,0.417269857993982,1.42020919610981,0.972677711478088,0.98388540575075,"Montserrat",1
0.280421383127396,1.60990311161767,0.182683852094343,0.154638162740017,0.972677711478088,0.98388540575075,"Montserrat",1
-0.0240625609284234,0.742001933307978,-0.403781162654752,0.251989780691539,0.762071278279968,-1.44296597880736,"Montserrat",1
0.00976898841111208,-0.125899245001715,-1.36558378684327,1.22550596020676,0.340858411883727,0.763262552609103,"Montserrat",1
0.584905327183216,-0.125899245001715,-0.309946760294897,2.14061116895107,-1.34399305370124,-1.51577152034411,"Montserrat",1
-1.17433523847263,0.742001933307978,-0.779118772094173,0.836099488400672,0.762071278279968,-0.483256567641201,"Montserrat",1
0.381916031146003,1.17595252246283,1.00373487274308,1.71226404996437,1.18328414467621,0.840480551208679,"Montserrat",1
1.53218870869021,1.17595252246283,0.417269857993982,1.12815434225524,0.340858411883727,0.911079864214006,"Montserrat",1
-0.903682843756347,-0.559849834156561,-2.04588320395222,-0.818878016775206,-0.501567320908754,0.249211304789066,"Montserrat",1
-0.294714955644708,-0.559849834156561,-0.0519021538052948,-0.682585751643074,0.340858411883727,-0.119228859957484,"Montserrat",1
0.55107377784368,1.60990311161767,-0.0519021538052948,0.115697515559408,1.60449701107245,1.27952002896056,"Montserrat",1
0.314252932466932,-0.559849834156561,-0.63836716855439,-0.234768309066072,-1.55459948689936,0.0285884516474192,"Sant Gregori",1
-1.41115608384938,-1.42775101246625,1.00373487274308,-1.50033934243586,-2.18641878649372,-1.87979922802783,"Sant Gregori",1
0.314252932466932,-0.559849834156561,-0.0519021538052948,0.836099488400672,-0.0803544545125136,0.322016846325809,"Sant Gregori",1
